file1,file2,score,user_relation,score_with_nonoise,score_denoise
22.wav,77.wav,tensor([0.2252]),different,tensor([0.2781]),tensor([0.2741])
22.wav,78.wav,tensor([0.1929]),different,tensor([0.3201]),tensor([0.2386])
22.wav,79.wav,tensor([0.1934]),different,tensor([0.3250]),tensor([0.2740])
22.wav,80.wav,tensor([0.2518]),different,tensor([0.2867]),tensor([0.3089])
22.wav,81.wav,tensor([0.2846]),different,tensor([0.2399]),tensor([0.2959])
22.wav,82.wav,tensor([0.2872]),different,tensor([0.2928]),tensor([0.3553])
22.wav,83.wav,tensor([0.2879]),different,tensor([0.1884]),tensor([0.3649])
22.wav,84.wav,tensor([0.2406]),different,tensor([0.2808]),tensor([0.3342])
22.wav,85.wav,tensor([0.2742]),different,tensor([0.1858]),tensor([0.2884])
22.wav,86.wav,tensor([0.2670]),different,tensor([0.2245]),tensor([0.4613])
22.wav,87.wav,tensor([0.3312]),different,tensor([0.3066]),tensor([0.4848])
22.wav,88.wav,tensor([0.2807]),different,tensor([0.2448]),tensor([0.4184])
22.wav,89.wav,tensor([0.2311]),different,tensor([0.1133]),tensor([0.3606])
22.wav,90.wav,tensor([0.3098]),different,tensor([0.2670]),tensor([0.4374])
22.wav,91.wav,tensor([0.0221]),different,tensor([0.0630]),tensor([0.1558])
22.wav,92.wav,tensor([0.1545]),different,tensor([0.0986]),tensor([0.1692])
22.wav,93.wav,tensor([0.1721]),different,tensor([0.1563]),tensor([0.2071])
22.wav,94.wav,tensor([0.2283]),different,tensor([0.2251]),tensor([0.2220])
22.wav,95.wav,tensor([0.1680]),different,tensor([0.1412]),tensor([0.2349])
22.wav,96.wav,tensor([0.3836]),different,tensor([0.4151]),tensor([0.5176])
22.wav,97.wav,tensor([0.2193]),different,tensor([0.3453]),tensor([0.3549])
22.wav,98.wav,tensor([0.3374]),different,tensor([0.4698]),tensor([0.5660])
22.wav,99.wav,tensor([0.3681]),different,tensor([0.3687]),tensor([0.4412])
22.wav,100.wav,tensor([0.3614]),different,tensor([0.3517]),tensor([0.3900])
22.wav,101.wav,tensor([0.2740]),different,tensor([0.1718]),tensor([0.3949])
22.wav,102.wav,tensor([0.2883]),different,tensor([0.1061]),tensor([0.3912])
22.wav,103.wav,tensor([0.2272]),different,tensor([0.1119]),tensor([0.3505])
22.wav,104.wav,tensor([0.3713]),different,tensor([0.2717]),tensor([0.4281])
22.wav,105.wav,tensor([0.3980]),different,tensor([0.2733]),tensor([0.4297])
22.wav,106.wav,tensor([0.3378]),different,tensor([0.3074]),tensor([0.2735])
22.wav,107.wav,tensor([0.3070]),different,tensor([0.3274]),tensor([0.2569])
22.wav,108.wav,tensor([0.2717]),different,tensor([0.2742]),tensor([0.2415])
22.wav,109.wav,tensor([0.2763]),different,tensor([0.1842]),tensor([0.2189])
22.wav,110.wav,tensor([0.2715]),different,tensor([0.2039]),tensor([0.2337])
22.wav,111.wav,tensor([0.2548]),different,tensor([0.2852]),tensor([0.3174])
22.wav,112.wav,tensor([0.2752]),different,tensor([0.3148]),tensor([0.2838])
22.wav,113.wav,tensor([0.2791]),different,tensor([0.3079]),tensor([0.3529])
22.wav,114.wav,tensor([0.2540]),different,tensor([0.2494]),tensor([0.2836])
22.wav,115.wav,tensor([0.3302]),different,tensor([0.3417]),tensor([0.3266])
22.wav,116.wav,tensor([0.3362]),different,tensor([0.2240]),tensor([0.4333])
22.wav,117.wav,tensor([0.1783]),different,tensor([0.2793]),tensor([0.2445])
22.wav,118.wav,tensor([0.2285]),different,tensor([0.2814]),tensor([0.2791])
22.wav,119.wav,tensor([0.1887]),different,tensor([0.2104]),tensor([0.3093])
22.wav,120.wav,tensor([0.2142]),different,tensor([0.1900]),tensor([0.3013])
22.wav,121.wav,tensor([0.1329]),different,tensor([0.2209]),tensor([0.2569])
22.wav,122.wav,tensor([0.1371]),different,tensor([0.2135]),tensor([0.2298])
22.wav,123.wav,tensor([0.1162]),different,tensor([0.1526]),tensor([0.0464])
22.wav,124.wav,tensor([0.1935]),different,tensor([0.2473]),tensor([0.2402])
22.wav,125.wav,tensor([0.1839]),different,tensor([0.2360]),tensor([0.2713])
22.wav,126.wav,tensor([0.3397]),different,tensor([0.3385]),tensor([0.5071])
22.wav,127.wav,tensor([0.3778]),different,tensor([0.3321]),tensor([0.4708])
22.wav,128.wav,tensor([0.3074]),different,tensor([0.2015]),tensor([0.5346])
22.wav,129.wav,tensor([0.2665]),different,tensor([0.2589]),tensor([0.5179])
22.wav,130.wav,tensor([0.2879]),different,tensor([0.2597]),tensor([0.4828])
22.wav,131.wav,tensor([0.4730]),different,tensor([0.3378]),tensor([0.4283])
22.wav,132.wav,tensor([0.4658]),different,tensor([0.3557]),tensor([0.4131])
22.wav,133.wav,tensor([0.5008]),different,tensor([0.2424]),tensor([0.3995])
22.wav,134.wav,tensor([0.3534]),different,tensor([0.2198]),tensor([0.3988])
22.wav,135.wav,tensor([0.3893]),different,tensor([0.3024]),tensor([0.4116])
22.wav,136.wav,tensor([0.3865]),different,tensor([0.4087]),tensor([0.5597])
22.wav,137.wav,tensor([0.3949]),different,tensor([0.3294]),tensor([0.4876])
22.wav,138.wav,tensor([0.2846]),different,tensor([0.2846]),tensor([0.4468])
22.wav,139.wav,tensor([0.4001]),different,tensor([0.2568]),tensor([0.4813])
22.wav,140.wav,tensor([0.3292]),different,tensor([0.2496]),tensor([0.4329])
22.wav,141.wav,tensor([0.2914]),different,tensor([0.2176]),tensor([0.2820])
22.wav,142.wav,tensor([0.4012]),different,tensor([0.2329]),tensor([0.3159])
22.wav,143.wav,tensor([0.3027]),different,tensor([0.2213]),tensor([0.2970])
22.wav,144.wav,tensor([0.3485]),different,tensor([0.1844]),tensor([0.3609])
22.wav,145.wav,tensor([0.2390]),different,tensor([0.0811]),tensor([0.1610])
22.wav,146.wav,tensor([0.1346]),different,tensor([0.1572]),tensor([0.3252])
22.wav,147.wav,tensor([0.3739]),different,tensor([0.3365]),tensor([0.4996])
22.wav,148.wav,tensor([0.3807]),different,tensor([0.2311]),tensor([0.3796])
22.wav,149.wav,tensor([0.4165]),different,tensor([0.2964]),tensor([0.4913])
22.wav,150.wav,tensor([0.2188]),different,tensor([0.3615]),tensor([0.3998])
22.wav,151.wav,tensor([0.0110]),different,tensor([0.0238]),tensor([0.1192])
22.wav,152.wav,tensor([0.1001]),different,tensor([0.1667]),tensor([0.1997])
22.wav,153.wav,tensor([0.1177]),different,tensor([0.1819]),tensor([0.2099])
22.wav,154.wav,tensor([0.0726]),different,tensor([0.1588]),tensor([0.1279])
22.wav,155.wav,tensor([0.1021]),different,tensor([0.1302]),tensor([0.2334])
22.wav,156.wav,tensor([0.4387]),different,tensor([0.5389]),tensor([0.5678])
22.wav,157.wav,tensor([0.4489]),different,tensor([0.5219]),tensor([0.5512])
22.wav,158.wav,tensor([0.4445]),different,tensor([0.4421]),tensor([0.5755])
22.wav,159.wav,tensor([0.4735]),different,tensor([0.5659]),tensor([0.6321])
22.wav,160.wav,tensor([0.4840]),different,tensor([0.5671]),tensor([0.6548])
22.wav,161.wav,tensor([0.2147]),different,tensor([0.2372]),tensor([0.3717])
22.wav,162.wav,tensor([0.2617]),different,tensor([0.2618]),tensor([0.3003])
22.wav,163.wav,tensor([0.2440]),different,tensor([0.1952]),tensor([0.3222])
22.wav,164.wav,tensor([0.2670]),different,tensor([0.2026]),tensor([0.3743])
22.wav,165.wav,tensor([0.2006]),different,tensor([0.2094]),tensor([0.3011])
22.wav,166.wav,tensor([0.2691]),different,tensor([0.2708]),tensor([0.3187])
22.wav,167.wav,tensor([0.2007]),different,tensor([0.1595]),tensor([0.2570])
22.wav,168.wav,tensor([0.1584]),different,tensor([0.1235]),tensor([0.3507])
22.wav,169.wav,tensor([0.2083]),different,tensor([0.2345]),tensor([0.2290])
22.wav,170.wav,tensor([0.1629]),different,tensor([0.1270]),tensor([0.2137])
22.wav,171.wav,tensor([0.1359]),different,tensor([0.1059]),tensor([0.2859])
22.wav,172.wav,tensor([0.1061]),different,tensor([0.2042]),tensor([0.2105])
22.wav,173.wav,tensor([0.1380]),different,tensor([0.1524]),tensor([0.2513])
22.wav,174.wav,tensor([0.1034]),different,tensor([0.0851]),tensor([0.2561])
22.wav,175.wav,tensor([0.1290]),different,tensor([0.1112]),tensor([0.2853])
22.wav,176.wav,tensor([0.0916]),different,tensor([-0.0470]),tensor([0.1905])
22.wav,177.wav,tensor([0.0681]),different,tensor([0.0244]),tensor([0.1651])
22.wav,178.wav,tensor([0.1415]),different,tensor([0.0636]),tensor([0.2792])
22.wav,179.wav,tensor([0.0131]),different,tensor([-0.0562]),tensor([0.1564])
22.wav,180.wav,tensor([0.0606]),different,tensor([0.0081]),tensor([0.1212])
22.wav,181.wav,tensor([0.3540]),different,tensor([0.3454]),tensor([0.3769])
22.wav,182.wav,tensor([0.3949]),different,tensor([0.3802]),tensor([0.4925])
22.wav,183.wav,tensor([0.3397]),different,tensor([0.3842]),tensor([0.4430])
22.wav,184.wav,tensor([0.4016]),different,tensor([0.3363]),tensor([0.3887])
22.wav,185.wav,tensor([0.3772]),different,tensor([0.3867]),tensor([0.3268])
22.wav,186.wav,tensor([0.0756]),different,tensor([0.1556]),tensor([0.3165])
22.wav,187.wav,tensor([0.4058]),different,tensor([0.5062]),tensor([0.5463])
22.wav,188.wav,tensor([0.3605]),different,tensor([0.4367]),tensor([0.4316])
22.wav,189.wav,tensor([0.2124]),different,tensor([0.3742]),tensor([0.3915])
22.wav,190.wav,tensor([0.1364]),different,tensor([0.2734]),tensor([0.2421])
22.wav,191.wav,tensor([0.1084]),different,tensor([0.2077]),tensor([0.2314])
22.wav,192.wav,tensor([0.2410]),different,tensor([0.2636]),tensor([0.3062])
22.wav,193.wav,tensor([0.2090]),different,tensor([0.1997]),tensor([0.2745])
22.wav,194.wav,tensor([0.2745]),different,tensor([0.1929]),tensor([0.3215])
22.wav,195.wav,tensor([0.2041]),different,tensor([0.2271]),tensor([0.2822])
22.wav,196.wav,tensor([0.1559]),different,tensor([0.1827]),tensor([0.1706])
22.wav,197.wav,tensor([0.2056]),different,tensor([0.1589]),tensor([0.2151])
22.wav,198.wav,tensor([0.2229]),different,tensor([0.0770]),tensor([0.2428])
22.wav,199.wav,tensor([0.2302]),different,tensor([0.1508]),tensor([0.2637])
22.wav,200.wav,tensor([0.2136]),different,tensor([0.1201]),tensor([0.3004])
23.wav,24.wav,tensor([0.8225]),same,tensor([0.7996]),tensor([0.8090])
23.wav,25.wav,tensor([0.6374]),same,tensor([0.6616]),tensor([0.7659])
23.wav,26.wav,tensor([0.1773]),different,tensor([0.2354]),tensor([0.1382])
23.wav,27.wav,tensor([0.1535]),different,tensor([0.2244]),tensor([0.2664])
23.wav,28.wav,tensor([0.1961]),different,tensor([0.2561]),tensor([0.2603])
23.wav,29.wav,tensor([0.2753]),different,tensor([0.2729]),tensor([0.2255])
23.wav,30.wav,tensor([0.2612]),different,tensor([0.2741]),tensor([0.3451])
23.wav,31.wav,tensor([0.1578]),different,tensor([0.2024]),tensor([0.2406])
23.wav,32.wav,tensor([0.2334]),different,tensor([0.2066]),tensor([0.2451])
23.wav,33.wav,tensor([0.1330]),different,tensor([0.1104]),tensor([0.1405])
23.wav,34.wav,tensor([0.1538]),different,tensor([0.1105]),tensor([0.1636])
23.wav,35.wav,tensor([0.2066]),different,tensor([0.1770]),tensor([0.3085])
23.wav,36.wav,tensor([0.3411]),different,tensor([0.2705]),tensor([0.4622])
23.wav,37.wav,tensor([0.3971]),different,tensor([0.3620]),tensor([0.5515])
23.wav,38.wav,tensor([0.2467]),different,tensor([0.2259]),tensor([0.3794])
23.wav,39.wav,tensor([0.3070]),different,tensor([0.3511]),tensor([0.3887])
23.wav,40.wav,tensor([0.2891]),different,tensor([0.2445]),tensor([0.3959])
23.wav,41.wav,tensor([0.1229]),different,tensor([0.1634]),tensor([0.1790])
23.wav,42.wav,tensor([0.0617]),different,tensor([0.0880]),tensor([0.1622])
23.wav,43.wav,tensor([0.2086]),different,tensor([0.1950]),tensor([0.2293])
23.wav,44.wav,tensor([0.1249]),different,tensor([0.1115]),tensor([0.1120])
23.wav,45.wav,tensor([0.1408]),different,tensor([0.1380]),tensor([0.1416])
23.wav,46.wav,tensor([0.2137]),different,tensor([0.2095]),tensor([0.3326])
23.wav,47.wav,tensor([0.2521]),different,tensor([0.1973]),tensor([0.3875])
23.wav,48.wav,tensor([0.2768]),different,tensor([0.1590]),tensor([0.4305])
23.wav,49.wav,tensor([0.3077]),different,tensor([0.1955]),tensor([0.4313])
23.wav,50.wav,tensor([0.2810]),different,tensor([0.1837]),tensor([0.4202])
23.wav,51.wav,tensor([0.4506]),different,tensor([0.3556]),tensor([0.4937])
23.wav,52.wav,tensor([0.4758]),different,tensor([0.4376]),tensor([0.5202])
23.wav,53.wav,tensor([0.2518]),different,tensor([0.2321]),tensor([0.3903])
23.wav,54.wav,tensor([0.3986]),different,tensor([0.3595]),tensor([0.3879])
23.wav,55.wav,tensor([0.2410]),different,tensor([0.2633]),tensor([0.3605])
23.wav,56.wav,tensor([0.5011]),different,tensor([0.4911]),tensor([0.5367])
23.wav,57.wav,tensor([0.3541]),different,tensor([0.4599]),tensor([0.6062])
23.wav,58.wav,tensor([0.4730]),different,tensor([0.4841]),tensor([0.5391])
23.wav,59.wav,tensor([0.5294]),different,tensor([0.5049]),tensor([0.5087])
23.wav,60.wav,tensor([0.3827]),different,tensor([0.4225]),tensor([0.4882])
23.wav,61.wav,tensor([0.1412]),different,tensor([0.1796]),tensor([0.3546])
23.wav,62.wav,tensor([0.1919]),different,tensor([0.1436]),tensor([0.3211])
23.wav,63.wav,tensor([0.2451]),different,tensor([0.0995]),tensor([0.3536])
23.wav,64.wav,tensor([0.1209]),different,tensor([0.1367]),tensor([0.2937])
23.wav,65.wav,tensor([0.2335]),different,tensor([0.1711]),tensor([0.3878])
23.wav,66.wav,tensor([0.1892]),different,tensor([0.2025]),tensor([0.1874])
23.wav,67.wav,tensor([0.2427]),different,tensor([0.1618]),tensor([0.3869])
23.wav,68.wav,tensor([0.2461]),different,tensor([0.1482]),tensor([0.2509])
23.wav,69.wav,tensor([0.2355]),different,tensor([0.1872]),tensor([0.3850])
23.wav,70.wav,tensor([0.2148]),different,tensor([0.2150]),tensor([0.2344])
23.wav,71.wav,tensor([0.0851]),different,tensor([0.0479]),tensor([0.1004])
23.wav,72.wav,tensor([0.2112]),different,tensor([0.1522]),tensor([0.3318])
23.wav,73.wav,tensor([0.2139]),different,tensor([0.1978]),tensor([0.3262])
23.wav,74.wav,tensor([0.1115]),different,tensor([0.1118]),tensor([0.1549])
23.wav,75.wav,tensor([0.1607]),different,tensor([0.1266]),tensor([0.2693])
23.wav,76.wav,tensor([0.1530]),different,tensor([0.1665]),tensor([0.2594])
23.wav,77.wav,tensor([0.1987]),different,tensor([0.1442]),tensor([0.2698])
23.wav,78.wav,tensor([0.1363]),different,tensor([0.2379]),tensor([0.2487])
23.wav,79.wav,tensor([0.1710]),different,tensor([0.1791]),tensor([0.2794])
23.wav,80.wav,tensor([0.2001]),different,tensor([0.1874]),tensor([0.3203])
23.wav,81.wav,tensor([0.2290]),different,tensor([0.1646]),tensor([0.2970])
23.wav,82.wav,tensor([0.2620]),different,tensor([0.2121]),tensor([0.3491])
23.wav,83.wav,tensor([0.2432]),different,tensor([0.1520]),tensor([0.3673])
23.wav,84.wav,tensor([0.2097]),different,tensor([0.2369]),tensor([0.3333])
23.wav,85.wav,tensor([0.2315]),different,tensor([0.1493]),tensor([0.2592])
23.wav,86.wav,tensor([0.1659]),different,tensor([0.1221]),tensor([0.4061])
23.wav,87.wav,tensor([0.1759]),different,tensor([0.1801]),tensor([0.4242])
23.wav,88.wav,tensor([0.1707]),different,tensor([0.0785]),tensor([0.3531])
23.wav,89.wav,tensor([0.1714]),different,tensor([0.0308]),tensor([0.3155])
23.wav,90.wav,tensor([0.2055]),different,tensor([0.1671]),tensor([0.3730])
23.wav,91.wav,tensor([-0.0406]),different,tensor([-0.0323]),tensor([0.1584])
23.wav,92.wav,tensor([0.0480]),different,tensor([0.0381]),tensor([0.1542])
23.wav,93.wav,tensor([0.0840]),different,tensor([0.1261]),tensor([0.1442])
23.wav,94.wav,tensor([0.1054]),different,tensor([0.0865]),tensor([0.1439])
23.wav,95.wav,tensor([0.0777]),different,tensor([0.0037]),tensor([0.2093])
23.wav,96.wav,tensor([0.4620]),different,tensor([0.3094]),tensor([0.5212])
23.wav,97.wav,tensor([0.2914]),different,tensor([0.2989]),tensor([0.4130])
23.wav,98.wav,tensor([0.3316]),different,tensor([0.3206]),tensor([0.5319])
23.wav,99.wav,tensor([0.3410]),different,tensor([0.3046]),tensor([0.4258])
23.wav,100.wav,tensor([0.4287]),different,tensor([0.2859]),tensor([0.4501])
23.wav,101.wav,tensor([0.1621]),different,tensor([0.1019]),tensor([0.3523])
23.wav,102.wav,tensor([0.1629]),different,tensor([0.0510]),tensor([0.3555])
23.wav,103.wav,tensor([0.1563]),different,tensor([0.1281]),tensor([0.3451])
23.wav,104.wav,tensor([0.2216]),different,tensor([0.2145]),tensor([0.3554])
23.wav,105.wav,tensor([0.2545]),different,tensor([0.1454]),tensor([0.3610])
23.wav,106.wav,tensor([0.2724]),different,tensor([0.2247]),tensor([0.1967])
23.wav,107.wav,tensor([0.2413]),different,tensor([0.2798]),tensor([0.2190])
23.wav,108.wav,tensor([0.2789]),different,tensor([0.2764]),tensor([0.2182])
23.wav,109.wav,tensor([0.2368]),different,tensor([0.1672]),tensor([0.1698])
23.wav,110.wav,tensor([0.2761]),different,tensor([0.2414]),tensor([0.2028])
23.wav,111.wav,tensor([0.1494]),different,tensor([0.2433]),tensor([0.3074])
23.wav,112.wav,tensor([0.1960]),different,tensor([0.2644]),tensor([0.2702])
23.wav,113.wav,tensor([0.1858]),different,tensor([0.2630]),tensor([0.3226])
23.wav,114.wav,tensor([0.1275]),different,tensor([0.1608]),tensor([0.2344])
23.wav,115.wav,tensor([0.2600]),different,tensor([0.3062]),tensor([0.3208])
23.wav,116.wav,tensor([0.2869]),different,tensor([0.1150]),tensor([0.3862])
23.wav,117.wav,tensor([0.1620]),different,tensor([0.2476]),tensor([0.2230])
23.wav,118.wav,tensor([0.2371]),different,tensor([0.2145]),tensor([0.2355])
23.wav,119.wav,tensor([0.2004]),different,tensor([0.1881]),tensor([0.2663])
23.wav,120.wav,tensor([0.1932]),different,tensor([0.1045]),tensor([0.2590])
23.wav,121.wav,tensor([0.1030]),different,tensor([0.0944]),tensor([0.1783])
23.wav,122.wav,tensor([0.0777]),different,tensor([0.0593]),tensor([0.1662])
23.wav,123.wav,tensor([0.1223]),different,tensor([0.0382]),tensor([0.1052])
23.wav,124.wav,tensor([0.1407]),different,tensor([0.1181]),tensor([0.1648])
23.wav,125.wav,tensor([0.1696]),different,tensor([0.1269]),tensor([0.1780])
23.wav,126.wav,tensor([0.2202]),different,tensor([0.2402]),tensor([0.5037])
23.wav,127.wav,tensor([0.2852]),different,tensor([0.2579]),tensor([0.4596])
23.wav,128.wav,tensor([0.1903]),different,tensor([0.1500]),tensor([0.4747])
23.wav,129.wav,tensor([0.1302]),different,tensor([0.2053]),tensor([0.5017])
23.wav,130.wav,tensor([0.1568]),different,tensor([0.1340]),tensor([0.4276])
23.wav,131.wav,tensor([0.3461]),different,tensor([0.3027]),tensor([0.3885])
23.wav,132.wav,tensor([0.3602]),different,tensor([0.2515]),tensor([0.4024])
23.wav,133.wav,tensor([0.3913]),different,tensor([0.1459]),tensor([0.3659])
23.wav,134.wav,tensor([0.2698]),different,tensor([0.1613]),tensor([0.3580])
23.wav,135.wav,tensor([0.2769]),different,tensor([0.3322]),tensor([0.3901])
23.wav,136.wav,tensor([0.3214]),different,tensor([0.3767]),tensor([0.5459])
23.wav,137.wav,tensor([0.3516]),different,tensor([0.3717]),tensor([0.5336])
23.wav,138.wav,tensor([0.2649]),different,tensor([0.2466]),tensor([0.4814])
23.wav,139.wav,tensor([0.3670]),different,tensor([0.2171]),tensor([0.5194])
23.wav,140.wav,tensor([0.2814]),different,tensor([0.2718]),tensor([0.4416])
23.wav,141.wav,tensor([0.3083]),different,tensor([0.2334]),tensor([0.3077])
23.wav,142.wav,tensor([0.3373]),different,tensor([0.1757]),tensor([0.2984])
23.wav,143.wav,tensor([0.2623]),different,tensor([0.2070]),tensor([0.3037])
23.wav,144.wav,tensor([0.3387]),different,tensor([0.2087]),tensor([0.3147])
23.wav,145.wav,tensor([0.2264]),different,tensor([0.0916]),tensor([0.1609])
23.wav,146.wav,tensor([0.0513]),different,tensor([0.0712]),tensor([0.3186])
23.wav,147.wav,tensor([0.3002]),different,tensor([0.2176]),tensor([0.5211])
23.wav,148.wav,tensor([0.2895]),different,tensor([0.1234]),tensor([0.3931])
23.wav,149.wav,tensor([0.3641]),different,tensor([0.2912]),tensor([0.5177])
23.wav,150.wav,tensor([0.1518]),different,tensor([0.2069]),tensor([0.3649])
23.wav,151.wav,tensor([0.0250]),different,tensor([-0.0501]),tensor([0.1204])
23.wav,152.wav,tensor([0.0489]),different,tensor([0.0305]),tensor([0.1856])
23.wav,153.wav,tensor([0.0635]),different,tensor([0.0141]),tensor([0.1844])
23.wav,154.wav,tensor([0.0189]),different,tensor([0.0883]),tensor([0.1189])
23.wav,155.wav,tensor([0.0724]),different,tensor([0.0492]),tensor([0.2390])
